ds,yhat,yhat_lower,yhat_upper
2020-06-13,1091.3398396477635,-824.9791421149648,3007.8213112630647
2020-06-14,1074.2996033237812,-825.94163109515,2998.748386018402
2020-06-15,4051.852411530451,2137.1402510447388,5962.408382016092
2020-06-16,4442.30001539111,2465.084436612774,6443.749727239422
2020-06-17,4425.7874549158805,2538.9491826973676,6270.057269501626
2020-06-18,4208.086594990984,2188.414865050464,6075.879463941431
2020-06-19,3863.9755975268445,1791.4769547897406,5695.331768355665
2020-06-20,622.6932509556418,-1282.5047180936165,2531.345869682903
2020-06-21,492.32906864106985,-1369.2288312383262,2512.16115016582
2020-06-22,3359.621603789369,1468.8063473301936,5172.1630176290055
2020-06-23,3645.278920851156,1742.7791425779426,5658.594633747174
2020-06-24,3531.8065344023616,1497.323781854753,5237.767570315819
2020-06-25,3227.24150572478,1202.6013681355475,5114.111017866353
2020-06-26,2808.483603785052,837.0124514126985,4611.4293835218705
2020-06-27,-493.29657324540176,-2354.7385466435358,1386.8891803775116
2020-06-28,-668.3106522437602,-2582.0082345361166,1216.7008525132971
2020-06-29,2171.606642862772,287.60750802010887,4129.776685169475
2020-06-30,2448.2835921294777,368.83225515231675,4282.952418190906
2020-07-01,2345.010637474334,442.44426459049293,4247.705964036292
2020-07-02,2070.251966159443,40.80487635886916,3994.617274979309
2020-07-03,1700.9609947407503,-210.7522115200908,3758.1264327813915
2020-07-04,-1532.0197325869135,-3354.1347826488977,422.24750679027215
2020-07-05,-1619.6129292229662,-3572.5702274058,406.9318202957456
2020-07-06,1325.2600231257438,-692.6862911477547,3258.0596226569783
2020-07-07,1722.9796986727479,-261.3524376861882,3776.9517668847548
2020-07-08,1755.050090328724,-146.03429971312573,3730.9857347779607
2020-07-09,1627.8397977868685,-209.53322293692463,3555.1025358431
2020-07-10,1415.9339503349302,-540.6676362827379,3383.2114549961425
2020-07-11,-1652.4234122481703,-3475.317963900859,229.53556384106483
2020-07-12,-1570.9350893181668,-3458.1530076323147,215.04623090810884
2020-07-13,1544.5680292005447,-351.37196242176617,3568.6289153319576
2020-07-14,2111.484001934755,214.89029666951436,4015.747997352488
2020-07-15,2308.319995540374,419.0282813473084,4239.320446195065
2020-07-16,2338.4934440289085,441.75645207300175,4281.586435098775
2020-07-17,2273.743982443403,367.72349099666195,4262.191974907329
2020-07-18,-660.3653851338559,-2439.951863860268,1415.5447445471364
2020-07-19,-459.99773712585966,-2323.1124965864974,1401.7112934713723
2020-07-20,2756.8290833442,856.4351369264788,4609.413317313522
2020-07-21,3405.647161383841,1618.6811111045656,5347.597776141935
2020-07-22,3663.4603024316657,1762.7415744578223,5548.104876141785
2020-07-23,3732.5798042020533,1821.219124618576,5662.629554834236
2020-07-24,3684.0631161675133,1782.1710519576786,5634.37041713173
2020-07-25,743.233134213823,-1286.2180366736297,2647.5425738895124
2020-07-26,914.1377384154391,-997.7751277007166,2818.374077042288
2020-07-27,4079.4206151386543,2075.3994376777514,5880.900866555446
2020-07-28,4655.715824453146,2752.73710815628,6730.22853302701
2020-07-29,4821.549902952052,3078.829157039594,6771.078332882992
2020-07-30,4781.148662969437,2733.546950452001,6664.494759479806
2020-07-31,4607.838089256298,2647.096854648001,6650.473122889082
2020-08-01,1529.5177802423386,-348.9442655775867,3530.367334885806
2020-08-02,1553.0674364463007,-265.23087758525344,3447.179378116994
2020-08-03,4564.158510459836,2573.0445978698963,6497.617464359753
2020-08-04,4982.584710386241,3050.3227202586127,6871.577520550607
2020-08-05,4990.0965106492895,3004.2222994288772,6745.16360029883
2020-08-06,4794.138298469496,2907.3023419274427,6629.665471442739
2020-08-07,4471.179096526678,2704.5721290983706,6380.462660825529
2020-08-08,1252.1168857387204,-662.1228086110114,3174.3720572545067
2020-08-09,1146.6186088398713,-689.0124275258107,3105.8506145423403
2020-08-10,4042.869512014093,2039.6108994646959,5956.023816748586
2020-08-11,4362.846986674123,2492.6049026245355,6343.006134044133
2020-08-12,4290.105427478735,2461.9969444372473,6295.133134728279
2020-08-13,4033.4719546511187,1974.0433134757977,5911.147971083445
2020-08-14,3670.344987336479,1681.4583684015095,5689.1979289366645
2020-08-15,432.076536673733,-1577.0738138214863,2422.523041489049
2020-08-16,328.30091958177104,-1651.6378529792025,2218.4487002118613
2020-08-17,3246.6839268913936,1216.6425764673702,5086.389727833188
2020-08-18,3608.2077290625557,1600.1635353328033,5489.7839524392575
2020-08-19,3594.9778928862693,1694.2072581477264,5505.290122994125
2020-08-20,3413.951951334956,1434.9329214718366,5327.557792145347
2020-08-21,3140.2808492497024,1287.946937256064,5239.888885502969
2020-08-22,2.743223844358454,-1935.2879264956123,2048.1497151122308
2020-08-23,8.134083715389806,-1813.5910899242303,1964.3253633893864
2020-08-24,3041.080579686965,903.8340661135925,4994.818895447734
2020-08-25,3519.39863673121,1657.6630938553158,5541.223912803303
2020-08-26,3621.9751667092028,1695.0758574788351,5588.653115167796
2020-08-27,3552.5735500140627,1668.3810938228426,5587.775886053375
2020-08-28,3383.251894078743,1551.968417304816,5369.905660672775
2020-08-29,339.87219713321883,-1657.768658818802,2276.7813475832454
2020-08-30,426.56017780358343,-1503.8224161997928,2342.806716827543
2020-08-31,3525.586733244053,1556.2813233482843,5378.501949066492
2020-09-01,4052.7831791078233,2182.2115107544064,5937.996105584951
2020-09-02,4185.473531859676,2391.728107779549,6228.868516149497
2020-09-03,4126.320254889815,2154.982543496888,6113.603959625694
2020-09-04,3946.7719368980443,2135.6404561047766,5833.614520459516
2020-09-05,872.5902453651329,-961.3949298973713,2799.89382417614
2020-09-06,908.3154063702548,-945.0531636050175,2863.4542366384158
2020-09-07,3937.1409554094726,2078.987931951664,5840.916655174793
2020-09-08,4376.309994033789,2486.6301324372043,6257.046299391219
2020-09-09,4405.016594174926,2541.3454552902267,6282.667375287353
2020-09-10,4228.209446534717,2274.3387606479946,6117.137933669341
2020-09-11,3919.987175410849,2023.5954237285205,5732.555356093515
2020-09-12,709.0638743988268,-1311.111803912501,2670.2725599092496
2020-09-13,603.1655557096424,-1411.437191422807,2568.234702576941
2020-09-14,3488.8298949726845,1562.1540741507126,5363.713872678944
2020-09-15,3786.7233000130127,1817.308412390132,5699.836925182332
2020-09-16,3679.4608519798476,1735.2646742906784,5564.798035021522
2020-09-17,3375.3281885231127,1480.8019821132016,5206.38451197513
2020-09-18,2951.5967415556943,807.7635878770149,4952.239193435687
2020-09-19,-360.0871571940452,-2367.171590110537,1595.8588038633413
2020-09-20,-549.3767327558362,-2402.702129554367,1224.6953872005547
2020-09-21,2272.5113452626188,238.95313557702653,3998.671669715116
2020-09-22,2528.059248065737,761.4665944364368,4570.097391473634
2020-09-23,2401.2233576057106,567.9640438485643,4327.804280109506
2020-09-24,2101.122904820905,247.81862610805175,4056.1420457265212
2020-09-25,1705.334125738409,-284.2667546604479,3679.9715741537298
2020-09-26,-1554.7290144771555,-3366.3607736551876,416.7401594270122
2020-09-27,-1669.4847365363562,-3446.104117392166,395.03058563958956
2020-09-28,1248.5700309798524,-706.0089911817442,3154.4121381764876
2020-09-29,1620.1517093196976,-302.1899377100897,3745.4328681677666
2020-09-30,1627.0068897058702,-239.53873333711644,3565.8463093157516
2020-10-01,1475.6530789194387,-364.94812068135803,3510.497243688335
2020-10-02,1240.7343315016035,-674.114862434826,3059.668530717173
